0.536542	0.662255	
0.527497	0.638046	
0.634864	0.162456	
0.402552	0.691111	
0.507416	0.133322	
0.745164	0.979062	
0.098279	0.772122	
0.046162	0.845547	
0.109429	0.167537	
0.788468	0.774349	
0.485118	0.373461	
0.755581	0.051718	
0.225473	0.520232	
0.533435	0.446355	
0.896403	0.849873	
0.812549	0.502795	
0.473841	0.844053	
0.999196	0.486529	
0.094263	0.269984	
0.621863	0.654617	
0.150294	0.990012	
0.126837	0.747195	
0.098988	0.686383	
0.046422	0.206447	
0.754209	0.986696	
0.393876	0.875639	
0.857495	0.915883	
0.249008	0.084829	
0.715248	0.178821	
0.452450	0.323001	
0.683822	0.993689	
0.938476	0.966499	
0.949387	0.345148	
0.894995	0.176413	
0.970226	0.589244	
0.419344	0.923010	
0.026738	0.378931	
0.696144	0.084828	
0.705356	0.915057	
0.367322	0.589235	
0.266034	0.229278	
0.474081	0.881497	
0.318730	0.893327	
0.148369	0.634119	
0.630029	0.890096	
0.843838	0.381965	
0.693916	0.648424	
0.058761	0.596240	
0.003084	0.834349	
0.900846	0.517505	
0.711084	0.191303	
0.230459	0.327929	
0.495543	0.588416	
0.502839	0.215796	
0.889445	0.894951	
0.436336	0.493904	
0.038766	0.545570	
0.387506	0.808160	
0.745933	0.890787	
0.458099	0.275730	
0.191606	0.316347	
0.844176	0.058118	
0.790145	0.964399	
0.653440	0.362845	
0.342560	0.412705	
0.325402	0.028802	
0.080794	0.908023	
0.148465	0.254850	
0.264424	0.173848	
0.865057	0.018092	
0.075976	0.929817	
0.437518	0.371739	
0.816133	0.745568	
0.759672	0.807170	
0.111165	0.347458	
0.724696	0.969280	
0.682133	0.601868	
0.594438	0.716303	
0.903356	0.712013	
0.808283	0.810592	
0.611602	0.186937	
0.849732	0.450973	
0.501374	0.590290	
0.001346	0.616376	
0.427891	0.569498	
0.557128	0.648588	
0.812039	0.932420	
0.177406	0.657509	
0.751131	0.264460	
0.771845	0.404374	
0.309551	0.615256	
0.608893	0.671027	
0.956775	0.511419	
0.425345	0.774465	
0.433907	0.677322	
0.747624	0.310517	
0.865890	0.014505	
0.784007	0.797450	
0.739346	0.185041	
0.980350	0.737689	
0.337919	0.403291	
0.106707	0.423770	
0.304346	0.141445	
0.269148	0.572286	
0.410392	0.455708	
0.077838	0.225691	
0.193225	0.532789	
0.580115	0.989816	
0.842063	0.548284	
0.011631	0.474114	
0.440276	0.722190	
0.846516	0.391838	
0.616568	0.659055	
0.734560	0.748028	
0.107453	0.962608	
0.546250	0.829478	
0.029056	0.348059	
0.834706	0.905549	
0.570080	0.338485	
0.918520	0.565691	
0.574047	0.006887	
0.753786	0.877253	
0.993278	0.023378	
0.912256	0.288487	
0.599985	0.943638	
0.721904	0.040945	
0.164549	0.569818	
0.929101	0.397142	
0.771561	0.631071	
0.412562	0.929249	
0.893433	0.932930	
0.749033	0.999990	
0.834527	0.896545	
0.236673	0.760261	
0.702299	0.545923	
0.335679	0.763291	
0.636091	0.788101	
0.615576	0.979645	
0.899687	0.041867	
0.660650	0.548812	
0.888572	0.237249	
0.442896	0.754572	
0.094042	0.564543	
0.266840	0.781192	
0.493434	0.144855	
0.586315	0.191380	
0.525598	0.727262	
0.086681	0.846847	
0.956355	0.457787	
0.020714	0.143757	
0.122759	0.213096	
0.496558	0.644485	
0.856842	0.939299	
0.791146	0.797581	
0.942774	0.202377	
0.347155	0.637181	
0.093173	0.953650	
0.000911	0.317293	
0.735149	0.644675	
0.060543	0.538262	
0.562971	0.853133	
0.613107	0.488423	
0.919669	0.872436	
0.039013	0.686525	
0.425826	0.850949	
0.906684	0.634404	
0.420463	0.723303	
0.549895	0.082564	
0.659497	0.157824	
0.550855	0.221923	
0.860836	0.074332	
0.303955	0.565268	
0.458821	0.399864	
0.509192	0.989567	
0.650893	0.563516	
0.005094	0.614117	
0.462064	0.917687	
0.560685	0.437525	
0.484611	0.854113	
0.085525	0.411875	
0.376268	0.940550	
0.824913	0.311643	
0.782045	0.823078	
0.468829	0.617356	
0.898525	0.502334	
0.735714	0.144471	
0.127009	0.634843	
0.807452	0.848482	
0.433697	0.137432	
0.811433	0.756473	
0.035271	0.794722	
0.887153	0.376402	
0.191312	0.382792	
0.579437	0.597534	
0.754583	0.284348	
0.037399	0.565855	
0.317800	0.261579	
0.356430	0.523203	
0.465835	0.297002	
0.719719	0.323197	
0.975350	0.709711	
0.113226	0.993832	
0.333658	0.791182	
0.402191	0.631521	
0.980332	0.445797	
0.504572	0.347194	
0.291387	0.336884	
0.002533	0.565439	
0.330668	0.533534	
0.104145	0.362226	
0.924825	0.542143	
0.791791	0.627648	
0.881704	0.802388	
0.730510	0.678174	
0.063540	0.917211	
0.565196	0.249318	
0.287008	0.751489	
0.280879	0.736489	
0.172942	0.636015	
0.503043	0.636914	
0.608162	0.382626	
0.792553	0.438092	
0.011008	0.017522	
0.484596	0.608154	
0.247457	0.003414	
0.378572	0.664580	
0.594564	0.840489	
0.100588	0.574932	
0.875189	0.297567	
0.200200	0.754402	
0.237996	0.005667	
0.239033	0.423150	
0.876554	0.244826	
0.782698	0.805712	
0.605402	0.987518	
0.207551	0.307854	
0.096460	0.195780	
0.480084	0.771004	
0.262625	0.944794	
0.156790	0.174116	
0.370127	0.720468	
0.900775	0.329306	
0.644088	0.191287	
0.967431	0.605945	
0.111875	0.274782	
0.261524	0.435462	
0.813983	0.609546	
0.642728	0.335057	
0.300946	0.000137	
0.304154	0.908669	
0.007302	0.726689	
0.469599	0.555088	
0.358415	0.882428	
0.975546	0.000801	
0.463132	0.854684	
0.676584	0.340488	
0.586512	0.504220	
0.419017	0.415304	
0.018323	0.956306	
0.628254	0.067473	
0.024447	0.877976	
0.148068	0.574480	
0.291523	0.627771	
0.954651	0.821720	
0.645384	0.962666	
0.523412	0.980016	
0.131559	0.110281	
0.488133	0.054758	
0.325638	0.992710	
0.471271	0.647214	
0.725932	0.738022	
0.932075	0.378113	
0.945721	0.741017	
0.268605	0.445526	
0.961060	0.531203	
0.933245	0.047947	
0.843293	0.218367	
0.096215	0.089668	
0.047997	0.683109	
0.012262	0.080919	
0.000724	0.169175	
0.317557	0.181849	
0.338227	0.580849	
0.325066	0.391484	
0.675070	0.905657	
0.375741	0.079277	
0.400430	0.030878	
0.967226	0.175561	
0.652416	0.150405	
0.863551	0.694865	
0.594064	0.436769	
0.769813	0.248118	
0.123033	0.821050	
0.394696	0.656850	
0.670965	0.903971	
0.048158	0.397403	
0.158719	0.585130	
0.287577	0.305850	
0.428804	0.913377	
0.126143	0.084543	
0.907079	0.280987	
0.544733	0.321204	
0.467681	0.322773	
0.843282	0.033367	
0.805979	0.091062	
0.476178	0.131151	
0.255015	0.040281	
0.996547	0.960733	
0.046883	0.959741	
0.374024	0.221997	
0.109518	0.665355	
0.621900	0.276516	
0.406015	0.900124	
0.383620	0.497414	
0.033852	0.945677	
0.994553	0.457448	
0.321106	0.828777	
0.257633	0.043971	
0.026542	0.084327	
0.285771	0.957186	
0.428521	0.153262	
0.870327	0.593504	
0.017091	0.255684	
0.283220	0.079953	
0.763911	0.059297	
0.603577	0.317307	
0.977242	0.503076	
0.199974	0.962792	
0.651926	0.917644	
0.844220	0.810710	
0.595390	0.727787	
0.908776	0.793162	
0.676877	0.270044	
0.635441	0.850484	
0.084361	0.851297	
0.746220	0.713498	
0.753144	0.098136	
0.365349	0.414014	
0.341260	0.562209	
0.053920	0.240529	
0.566926	0.328522	
0.463442	0.061528	
0.109346	0.783318	
0.226030	0.883434	
0.870885	0.963249	
0.320132	0.458627	
0.138459	0.082117	
0.139702	0.967918	
0.800341	0.332967	
0.181648	0.957251	
0.519446	0.337089	
0.451794	0.294043	
0.975082	0.195626	
0.879319	0.711702	
0.569217	0.836755	
0.341660	0.284826	
0.067802	0.544135	
0.270744	0.402442	
0.835722	0.975518	
0.535195	0.017039	
0.382856	0.662935	
0.952000	0.266599	
0.725912	0.399281	
0.713528	0.268558	
0.650712	0.509447	
0.277102	0.260447	
0.338384	0.224166	
0.555323	0.311029	
0.463877	0.376257	
0.746127	0.163180	
0.564229	0.995467	
0.819366	0.084723	
0.935000	0.541228	
0.421021	0.094793	
0.185862	0.785494	
0.793715	0.967082	
0.754544	0.621494	
0.444432	0.573091	
0.944877	0.540406	
0.608144	0.079432	
0.018640	0.287910	
0.904898	0.614744	
0.005718	0.099722	
0.028325	0.060652	
0.375784	0.794098	
0.404310	0.242981	
0.777026	0.471190	
0.289699	0.970427	
0.972466	0.232092	
0.769715	0.599016	
0.664156	0.468005	
0.766748	0.739487	
0.561854	0.085844	
0.784802	0.172433	
0.083922	0.478880	
0.544402	0.766806	
0.704823	0.958795	
0.468705	0.526674	
0.814565	0.385801	
0.150023	0.434040	
0.902687	0.465380	
0.639041	0.361701	
0.116325	0.076965	
0.557713	0.490670	
0.683669	0.427767	
0.485407	0.227985	
0.751735	0.409759	
0.812002	0.316719	
0.099612	0.186812	
0.745253	0.465892	
0.252657	0.404416	
0.022274	0.367009	
0.318770	0.562591	
0.470784	0.467641	
0.637410	0.947636	
0.919697	0.355276	
0.131314	0.001273	
0.387064	0.392894	
0.374725	0.004956	
0.300306	0.235764	
0.493417	0.859733	
0.533155	0.733887	
0.442642	0.484035	
0.184564	0.964434	
0.235855	0.010426	
0.223822	0.779572	
0.264908	0.314571	
0.999999	0.983659	
0.349098	0.296087	
0.338525	0.582008	
0.813219	0.770841	
0.530471	0.629105	
0.361233	0.247662	
0.458615	0.944357	
0.813433	0.372106	
0.985996	0.640086	
0.926187	0.428121	
0.433408	0.289285	
0.018577	0.216770	
0.248599	0.203533	
0.772712	0.977308	
0.617207	0.393343	
0.914039	0.250106	
0.530493	0.998149	
0.894095	0.061025	
0.646936	0.050670	
0.614905	0.713939	
0.172856	0.182807	
0.435002	0.085083	
0.993017	0.629216	
0.231876	0.146709	
0.731516	0.581589	
0.772985	0.558904	
0.496075	0.526982	
0.994517	0.854723	
0.332966	0.151704	
0.693674	0.573484	
0.541684	0.084343	
0.556196	0.982380	
0.859219	0.891270	
0.576682	0.290269	
0.549715	0.068246	
0.011931	0.523586	
0.911195	0.453201	
0.949181	0.887442	
0.237118	0.233856	
0.424642	0.958221	
0.812906	0.517477	
0.237096	0.868240	
0.505331	0.099989	
0.513343	0.763214	
0.339747	0.131949	
0.661218	0.089094	
0.400017	0.080162	
0.284510	0.754840	
0.590502	0.575351	
0.925785	0.665536	
0.656043	0.109299	
0.988535	0.300568	
0.651754	0.032688	
0.384755	0.576842	
0.983761	0.068732	
0.173511	0.206733	
0.564945	0.028925	
0.140139	0.314680	
0.821289	0.405413	
0.774837	0.685587	
0.667877	0.012177	
0.659947	0.736833	
0.955666	0.882305	
0.896690	0.670439	
0.066240	0.289342	
0.977448	0.963497	
0.501464	0.100396	
0.349106	0.418899	
0.429496	0.540724	
0.951089	0.954331	
0.438023	0.853222	
0.106370	0.766863	
0.659538	0.858957	
0.495144	0.880317	
0.491555	0.560063	
0.981621	0.104256	
0.233346	0.847677	
0.906968	0.406681	
0.086001	0.425012	
0.182188	0.028154	
0.183585	0.506409	
0.210395	0.112014	
0.613301	0.752621	
0.305734	0.473402	
0.460085	0.647603	
0.266382	0.078346	
0.766201	0.541461	
0.329423	0.619276	
0.172108	0.616225	
0.891639	0.776184	
0.318391	0.193586	
0.597247	0.923702	
0.663852	0.363037	
0.561374	0.011136	
0.171104	0.737760	
0.524663	0.004258	
0.564133	0.377874	
0.931624	0.798705	
0.832483	0.544764	
0.841594	0.678291	
0.031856	0.407853	
0.792517	0.840196	
0.181683	0.548932	
0.907768	0.855052	
0.860417	0.029958	
0.508527	0.815656	
0.730779	0.199279	
0.286843	0.977315	
0.738805	0.095957	
0.753930	0.297206	
0.135061	0.967027	
0.826298	0.582131	
0.875193	0.374194	
0.086683	0.886112	
0.881438	0.329688	
0.068426	0.036987	
0.640997	0.235935	
0.360842	0.674553	
0.211101	0.969221	
0.703085	0.750722	
0.391053	0.419400	
0.853025	0.793640	
0.714973	0.549970	
0.348417	0.844426	
0.273847	0.540493	
0.060437	0.757551	
0.164648	0.240990	
0.324541	0.557196	
0.792881	0.952043	
0.986578	0.413194	
0.555291	0.773764	
0.657796	0.582099	
0.331871	0.757866	
0.454006	0.476653	
0.114282	0.745055	
0.137079	0.890613	
0.525911	0.985713	
0.879619	0.751171	
0.934843	0.904164	
0.289457	0.903901	
0.858511	0.995917	
0.371718	0.471827	
0.003654	0.414733	
0.411917	0.082089	
0.675974	0.090895	
0.673790	0.395351	
0.657297	0.187543	
0.031847	0.244885	
0.781155	0.870572	
0.709986	0.736748	
0.520631	0.245009	
0.860418	0.040900	
0.398355	0.151896	
0.923663	0.007877	
0.391786	0.745689	
0.791679	0.752333	
0.454598	0.433110	
0.279149	0.656581	
0.158108	0.321497	
0.396064	0.641033	
0.848748	0.901192	
0.326886	0.975080	
0.176678	0.426334	
0.391217	0.177248	
0.007273	0.241470	
0.389810	0.536322	
0.967536	0.379243	
0.943912	0.328685	
0.208415	0.836115	
0.586421	0.978688	
0.810276	0.314691	
0.017308	0.900855	
0.665737	0.036792	
0.356105	0.063958	
0.939405	0.582532	
0.613447	0.200577	
0.089723	0.972894	
0.424298	0.182423	
0.977559	0.834540	
0.108937	0.909167	
0.377494	0.549580	
0.783212	0.450078	
0.460086	0.666778	
0.533963	0.311386	
0.459024	0.821192	
0.779430	0.878586	
0.390664	0.892419	
0.889234	0.356273	
0.888502	0.058684	
0.298917	0.904708	
0.429326	0.679028	
0.421930	0.379481	
0.934585	0.578397	
0.117808	0.997033	
0.133545	0.486756	
0.907129	0.112687	
0.933941	0.743188	
0.758551	0.964325	
0.417053	0.417688	
0.080576	0.240814	
0.355537	0.513424	
0.113458	0.896647	
0.940160	0.275228	
0.756728	0.333638	
0.452575	0.419787	
0.367257	0.482375	
0.271270	0.235376	
0.961874	0.209411	
0.577885	0.514390	
0.348056	0.781330	
0.817834	0.341783	
0.344585	0.445961	
0.264041	0.729764	
0.149518	0.952298	
0.271703	0.509110	
0.603720	0.728596	
0.506693	0.991634	
0.388319	0.483105	
0.539315	0.269811	
0.705758	0.674755	
0.607244	0.950857	
0.054177	0.554369	
0.274986	0.692878	
0.205607	0.633419	
0.880136	0.446463	
0.705915	0.307256	
0.052277	0.623847	
0.988501	0.740646	
0.043777	0.761122	
0.178367	0.810376	
0.986693	0.355754	
0.155073	0.303970	
0.831091	0.139795	
0.534632	0.560923	
0.428786	0.599657	
0.433905	0.645202	
0.916541	0.306275	
0.565749	0.537763	
0.175506	0.726345	
0.678548	0.352591	
0.000705	0.845163	
0.653128	0.121510	
0.222765	0.017220	
0.414752	0.744373	
0.675792	0.034455	
0.089849	0.093268	
0.562627	0.065549	
0.681851	0.863870	
0.064412	0.565905	
0.158641	0.286924	
0.325431	0.517426	
0.379521	0.615104	
0.052152	0.511783	
0.543304	0.310372	
0.425926	0.530598	
0.757548	0.115021	
0.159876	0.031193	
0.256709	0.515829	
0.531842	0.676666	
0.732025	0.136781	
0.886111	0.871123	
0.962883	0.180611	
0.536113	0.453778	
0.647727	0.356038	
0.930856	0.898438	
0.043984	0.247347	
0.159944	0.178726	
0.853358	0.390590	
0.648786	0.140085	
0.403761	0.006589	
0.746357	0.027332	
0.374058	0.789221	
0.442251	0.916686	
0.748861	0.114815	
0.692004	0.505729	
0.782840	0.183723	
0.836178	0.642245	
0.215535	0.501872	
0.969389	0.514239	
0.808846	0.266732	
0.960285	0.517031	
0.743778	0.670671	
0.967622	0.824429	
0.185719	0.385060	
0.707176	0.503107	
0.713932	0.049340	
0.253434	0.471808	
0.668701	0.860476	
0.015337	0.773743	
0.303747	0.075639	
0.258306	0.343198	
0.129720	0.200982	
0.909934	0.262993	
0.126272	0.253386	
0.658929	0.627873	
0.669291	0.778035	
0.437397	0.326818	
0.833620	0.653353	
0.901302	0.186776	
0.141206	0.247866	
0.878285	0.328584	
0.514124	0.878049	
0.368246	0.104879	
0.694885	0.935239	
0.563567	0.872624	
0.183319	0.045214	
0.908860	0.210651	
0.406452	0.239184	
0.971384	0.054222	
0.315311	0.431052	
0.687145	0.840633	
0.526379	0.843904	
0.500408	0.364606	
0.938203	0.373164	
0.763837	0.803525	
0.839318	0.420939	
0.728974	0.868764	
0.322691	0.465942	
0.092645	0.092142	
0.630295	0.368368	
0.160827	0.014141	
0.675353	0.659973	
0.162055	0.666772	
0.430670	0.275658	
0.979982	0.556751	
0.317431	0.055245	
0.495819	0.235886	
0.535270	0.279433	
0.428084	0.801405	
0.218279	0.621993	
0.842667	0.695876	
0.592359	0.778819	
0.614827	0.394546	
0.137917	0.970775	
0.819812	0.585899	
0.196508	0.706681	
0.181313	0.320723	
0.399039	0.650860	
0.002733	0.927960	
0.225966	0.804162	
0.546824	0.478107	
0.549639	0.791053	
0.228746	0.535452	
0.337516	0.634960	
0.780605	0.629477	
0.625107	0.174092	
0.956261	0.870693	
0.735732	0.451680	
0.379807	0.410555	
0.201081	0.560852	
0.238637	0.779752	
0.288164	0.178291	
0.535515	0.401769	
0.538006	0.259133	
0.250367	0.912352	
0.901126	0.224307	
0.931487	0.498887	
0.795748	0.142810	
0.207078	0.361741	
0.780158	0.112156	
0.001142	0.194859	
0.000746	0.545952	
0.809754	0.533270	
0.672878	0.061192	
0.458215	0.213398	
0.580270	0.593227	
0.361137	0.636291	
0.143414	0.364571	
0.337771	0.925595	
0.479123	0.624054	
0.469631	0.091124	
0.513063	0.046551	
0.381732	0.761659	
0.196763	0.987493	
0.799907	0.030620	
0.637648	0.945009	
0.765756	0.062825	
0.896745	0.597151	
0.324196	0.759938	
0.280919	0.399312	
0.239758	0.606357	
0.041365	0.227017	
0.480612	0.638218	
0.524289	0.729999	
0.087058	0.191966	
0.376563	0.894282	
0.194069	0.722748	
0.217646	0.977067	
0.561653	0.695367	
0.036525	0.879594	
0.342971	0.318427	
0.797375	0.474526	
0.363099	0.604230	
0.289869	0.824681	
0.409188	0.226281	
0.096877	0.212199	
0.422532	0.498405	
0.692396	0.100807	
0.256925	0.142999	
0.377446	0.741264	
0.428915	0.776796	
0.615811	0.933731	
0.210240	0.496378	
0.632201	0.409101	
0.762444	0.400521	
0.548341	0.960507	
0.247087	0.785144	
0.922834	0.079147	
0.222547	0.352883	
0.896193	0.310100	
0.849425	0.282830	
0.522974	0.615778	
0.386730	0.771151	
0.729200	0.657181	
0.241344	0.266993	
0.358204	0.335549	
0.576111	0.691204	
0.057945	0.873758	
0.249176	0.908598	
0.812286	0.090280	
0.337348	0.807794	
0.596167	0.785309	
0.686052	0.468318	
0.015628	0.661710	
0.360870	0.135221	
0.656849	0.654091	
0.308500	0.963084	
0.547719	0.512555	
0.509125	0.859384	
0.673521	0.865753	
0.715493	0.295664	
0.222844	0.345793	
0.743516	0.281447	
0.287587	0.469609	
0.725483	0.199139	
0.921503	0.706218	
0.409094	0.642536	
0.110068	0.919199	
0.981836	0.720242	
0.111451	0.152269	
0.192820	0.722314	
0.923024	0.260863	
0.331863	0.629357	
0.603525	0.437263	
0.079116	0.707017	
0.827240	0.418014	
0.567260	0.938729	
0.222267	0.647059	
0.118014	0.453181	
0.615402	0.063853	
0.181337	0.723030	
0.967501	0.786842	
0.454114	0.295032	
0.603980	0.085614	
0.908730	0.030553	
0.503262	0.331844	
0.307936	0.478103	
0.482286	0.776848	
0.489343	0.392416	
0.342671	0.272203	
0.914638	0.319724	
0.600238	0.207029	
0.537382	0.773395	
0.447964	0.924096	
0.288975	0.810691	
0.289481	0.310261	
0.563547	0.535456	
0.403868	0.812328	
0.802527	0.065296	
0.425746	0.510073	
0.800517	0.285763	
0.810661	0.778051	
0.710420	0.022558	
0.125285	0.663205	
0.486379	0.577991	
0.292643	0.443514	
0.133402	0.090259	
0.984097	0.718189	
0.594345	0.152954	
0.704024	0.526484	
0.609831	0.423849	
0.638296	0.836670	
0.907079	0.276721	
0.856638	0.516303	
0.503360	0.964628	
0.510525	0.394052	
0.824708	0.874521	
0.068550	0.122519	
0.173092	0.164167	
0.154746	0.824142	
0.360277	0.183327	
0.178513	0.260468	
0.680498	0.135499	
0.330772	0.284246	
0.318126	0.739169	
0.207436	0.376548	
0.648017	0.226028	
0.845679	0.332595	
0.923174	0.791896	
0.389473	0.879344	
0.138888	0.296308	
0.042056	0.841811	
0.318946	0.517069	
0.380421	0.743585	
0.438161	0.178061	
0.669414	0.839031	
0.598526	0.432365	
0.759361	0.577653	
0.613430	0.916010	
0.375746	0.163379	
0.905502	0.765670	
0.621544	0.292294	
0.587832	0.691851	
0.943798	0.414042	
0.803924	0.550093	
0.418147	0.801728	
0.634933	0.319781	
0.552974	0.828131	
0.395674	0.088554	
0.334843	0.701685	
0.218286	0.728135	
0.758149	0.215256	
0.805448	0.168093	
0.139312	0.413631	
0.901207	0.588631	
0.124867	0.641073	
0.521346	0.258705	
0.048276	0.367418	
0.193061	0.778807	
0.405534	0.811016	
0.740391	0.748947	
0.558349	0.179338	
0.129381	0.506422	
0.436828	0.763300	
0.786483	0.418238	
0.327447	0.400580	
0.554921	0.561592	
0.669995	0.613212	
0.248307	0.295937	
0.818817	0.859578	
0.924133	0.902218	
0.585619	0.500107	
0.299998	0.073202	
0.301460	0.631816	
0.936083	0.751702	
0.861850	0.114530	
0.899323	0.921177	
0.218055	0.850536	
0.966400	0.291558	
0.221636	0.042015	
0.153568	0.017394	
0.340641	0.146470	
0.725495	0.386275	
0.121556	0.985077	
0.192398	0.639950	
0.643173	0.803018	
0.316081	0.376602	
0.553286	0.070444	
0.957692	0.934704	
0.576759	0.582019	
0.993186	0.482280	
0.674855	0.288888	
0.343858	0.214152	
0.249565	0.438522	
0.234285	0.635248	
0.616268	0.619562	
0.974321	0.413803	
0.783706	0.745231	
0.098663	0.236562	
0.891488	0.240784	
0.862695	0.315829	
0.135109	0.780539	
0.521686	0.977347	
0.263156	0.864687	
0.799306	0.938744	
0.474433	0.794593	
0.721495	0.160432	
0.375792	0.928837	
0.958871	0.744208	
0.897697	0.591949	
0.891051	0.890540	
0.307431	0.999015	
0.442611	0.970782	
0.936417	0.367404	
0.960203	0.134996	
0.880383	0.593641	
0.316776	0.056277	
0.839883	0.917417	
0.023418	0.588689	
0.099516	0.567982	
0.074540	0.794234	
0.683419	0.230728	
0.847297	0.517457	
0.904139	0.856119	
0.788109	0.747426	
0.996762	0.582550	
0.920640	0.190299	
0.354224	0.449222	
0.071134	0.549445	
0.525790	0.953542	
0.172163	0.540026	
0.217538	0.161600	
0.004013	0.439988	
0.882723	0.929066	
0.818437	0.472893	
0.906732	0.445857	
0.521413	0.394319	
0.312873	0.455274	
0.785853	0.837723	
0.602429	0.031873	
0.689673	0.336731	
0.432243	0.714284	
0.964384	0.409108	
0.884637	0.100007	
0.814236	0.865017	
0.341964	0.394921	
0.430427	0.193971	
